city_name;cdek_id;region_name;regionCode;subRegion;kladr;paymentLimit
Ореховка;37139;Самарская;57;Алексеевский;6300200001600;0;Europe/Samara
Таежное;37144;Хабаровский;14;Хабаровский;2701800006100;0;Asia/Vladivostok
Усть-Хоперская;37148;Волгоградская;40;Серафимовичский;3402700004200;0;Europe/Volgograd
Раздоры;37150;Волгоградская;40;Михайловский;3401800003500;0;Europe/Volgograd
"Областной с/х опытной станции";37151;Волгоградская;40;Городищенский;3400400002000;0;Europe/Volgograd
Братовка;37152;Липецкая;60;Чаплыгинский;4801800000800;-1;Europe/Moscow
Сериково;37164;Воронежская;63;Бутурлиновский;3600600003900;0;Europe/Moscow
Шуриновка;37167;Воронежская;63;Богучарский;3600400005000;0;Europe/Moscow
"Новое Покровское";37267;Тульская;37;Чернский;7102300015400;-1;Europe/Moscow
Малахово;37269;Тульская;37;Одоевский;7101800006700;-1;Europe/Moscow
Укромное;37275;Крым;90;Симферопольский;9101200009100;-1;Europe/Simferopol
Пшеничное;37276;Крым;90;Нижнегорский;9100800004400;0;Europe/Simferopol
Мошонки;37280;Калужская;33;Мещовский;4001700002900;0;Europe/Moscow
Шумятино;37282;Калужская;33;Малоярославецкий;4001500022800;-1;Europe/Moscow
Совьяки;37284;Калужская;33;Боровский;4000400001400;-1;Europe/Moscow
Инчха;37194;Дагестан;21;Казбековский;0501500000800;0;Europe/Moscow
Аллерой;37196;Чеченская;71;Курчалоевский;2000600000200;0;Europe/Moscow
Петропавловская;37202;Чеченская;71;Грозненский;2000400000600;-1;Europe/Moscow
Дворцовское;37207;Ставропольский;19;Кочубеевский;2601300001400;0;Europe/Moscow
Птичье;37215;Ставропольский;19;Изобильненский;2601000001200;0;Europe/Moscow
"Овсяновская Дорога";37175;Тамбовская;58;Кирсановский;6800700001000;-1;Europe/Moscow
Соколово;37176;Тамбовская;58;Кирсановский;6800700007400;-1;Europe/Moscow
Павловка;37177;Тамбовская;58;Инжавинский;6800600008100;-1;Europe/Moscow
Енкаево;37180;Рязанская;41;Кадомский;6200400002000;0;Europe/Moscow
Араблинское;37188;Дагестан;21;Дербентский;0501300000800;0;Europe/Moscow
Гублюкучуково;37291;Башкортостан;27;Дюртюлинский;0206000004300;0;Asia/Yekaterinburg
Мальцево;37298;Калининградская;38;Озерский;3901000004700;0;Europe/Kaliningrad
Хийденсельга;37308;Карелия;73;Питкярантский;1001100003400;-1;Europe/Moscow
Жигари;37315;Псковская;30;Великолукский;6000300003000;0;Europe/Moscow
"Большая Вишера";37318;Новгородская;31;Маловишерский;5300900000200;0;Europe/Moscow
Бителево;37327;Тверская;50;Калязинский;6901101302700;0;Europe/Moscow
Благовещенское;37332;Архангельская;66;Вельский;2900200001100;0;Europe/Moscow
Шулма;37336;Вологодская;51;Череповецкий;3502500900500;0;Europe/Moscow
Октябрьский;37225;Краснодарский;7;Тбилисский;2303200003200;-1;Europe/Moscow
Благодарное;37229;Краснодарский;7;Отрадненский;2302600000400;-1;Europe/Moscow
"Средний Челбас";37232;Краснодарский;7;Павловский;2302700002500;-1;Europe/Moscow
Веселый;37239;Ростовская;45;Родионово-Несветайский;6103400001500;0;Europe/Moscow
Красновка;37243;Ростовская;45;Тарасовский;6103800003200;0;Europe/Moscow
Щедровка;37244;Ростовская;45;Чертковский;6104300007300;0;Europe/Moscow
Студенок;37255;Курская;62;Железногорский;4600700009500;0;Europe/Moscow
Черкасская;37258;Орловская;36;Кромской;5701200012900;-1;Europe/Moscow
"Большое Кузьминское";37407;Владимирская;17;Кольчугинский;3300900002000;-1;Europe/Moscow
"Старая Ведуга";37410;Воронежская;63;Семилукский;3602900005600;0;Europe/Moscow
Истье;37412;Калужская;33;Жуковский;4000900001200;-1;Europe/Moscow
Медведево;37418;Крым;90;Черноморский;9101400001600;-1;Europe/Simferopol
Каменский;37419;Саратовская;47;Красноармейский;6401700001400;0;Europe/Saratov
Эворон;37422;Хабаровский;14;Солнечный;2701500001900;0;Asia/Vladivostok
Орловка;37425;Крым;90;Раздольненский;9101000003000;0;Europe/Simferopol
Талое;37428;Красноярский;13;Емельяновский;2401200006000;0;Asia/Krasnoyarsk
Дмитриевка;37430;Пензенская;69;Иссинский;5801000001200;0;Europe/Moscow
Платоновка;37493;Тамбовская;58;Рассказовский;6801700003500;-1;Europe/Moscow
"Большая Дергуновка";37499;Самарская;57;Большеглушицкий;6300500000400;0;Europe/Samara
Аниканово;37507;Московская;9;Можайский;5001800001400;-1;Europe/Moscow
Баскан;37511;Татарстан;39;Мамадышский;1602700000800;0;Europe/Moscow
Кузнецкое;37515;Калининградская;38;Зеленоградский;3900600006700;0;Europe/Kaliningrad
Западный;37519;Краснодарский;7;Успенский;2303700000800;-1;Europe/Moscow
Белово;37520;Калининградская;38;Гвардейский;3900300000200;0;Europe/Kaliningrad
Бахлычево;37522;Вологодская;51;Кирилловский;3501200300600;0;Europe/Moscow
Березино;37432;Тверская;50;Вышневолоцкий;6900700002000;0;Europe/Moscow
Петропавловка;37435;Амурская;56;Ивановский;2800700001700;0;Asia/Yakutsk
Плотава;37438;Алтайский;2;Баевский;2200400001000;0;Asia/Barnaul
Курми;37445;Дагестан;21;Гергебильский;0500900001100;0;Europe/Moscow
Караман;37452;Саратовская;47;Марксовский;6402100002600;0;Europe/Saratov
Сосновка;37455;Курганская;28;Каргапольский;4500700007500;-1;Asia/Yekaterinburg
"Новый Егорлык";37461;Ростовская;45;Сальский;6103500001800;0;Europe/Moscow
"Большое Алдаркино";37372;Самарская;57;Борский;6300700000600;0;Europe/Samara
Краснокоротковский;37389;Волгоградская;40;Новоаннинский;3402100000700;0;Europe/Volgograd
Бестях;37392;"Саха /Якутия/";10;Хангаласский;1403200000200;0;Asia/Yakutsk
Кувакуш;37396;Кировская;44;Афанасьевский;4300300022400;0;Europe/Kirov
Начало;37399;Воронежская;63;Россошанский;3602800005600;-1;Europe/Moscow
Нагорье;37351;Ярославская;35;Переславский;7601200018600;-1;Europe/Moscow
Кудутль;37352;Дагестан;21;Гергебильский;0500900001000;0;Europe/Moscow
"подсобного хозяйства Воскресенское";37360;Москва;81;Воскресенское;7700300001500;-1;Europe/Moscow
Буреть;37367;Иркутская;4;Боханский;3813000007700;0;Asia/Irkutsk
Морозово;37470;Московская;9;Раменский;5002800013800;-1;Europe/Moscow
Виноградовка;37481;Хабаровский;14;Вяземский;2700700000900;0;Asia/Vladivostok
Хаджалмахи;37482;Дагестан;21;Левашинский;0502600003400;0;Europe/Moscow
Комсомольск-на-Печоре;37491;Коми;1;Троицко-Печорский;1101400001000;0;Europe/Moscow
Аблаево;37524;Башкортостан;27;Туймазинский;0204400006100;0;Asia/Yekaterinburg
Арефино;37525;Ярославская;35;Рыбинский;7601500001600;-1;Europe/Moscow
Назарово;37534;Ярославская;35;Рыбинский;7601500033900;-1;Europe/Moscow
Селишко-Окороково;37537;Ярославская;35;Рыбинский;7601500057300;-1;Europe/Moscow
Якшур;37544;Удмуртская;48;Завьяловский;1800900013200;-1;Europe/Samara
"Нерюктяйинск 1-й";37578;"Саха /Якутия/";10;Олекминский;1402300001400;0;Asia/Yakutsk
Бармино;37579;Нижегородская;67;Лысковский;5203000000400;0;Europe/Moscow
Головинка;37588;Московская;9;Руза;5000004505200;-1;Europe/Moscow
Бюрганы;37594;Татарстан;39;Буинский;1601500001500;0;Europe/Moscow
Нововяткино;37563;Тюменская;52;Викуловский;7200700003100;0;Asia/Yekaterinburg
Аймаумахи;37567;Дагестан;21;Сергокалинский;0503100000200;0;Europe/Moscow
Летнево;37569;Нижегородская;67;Лысковский;5203000005600;0;Europe/Moscow
Ново-Исправненский;37610;Карачаево-Черкесская;80;Зеленчукский;0900300001300;0;Europe/Moscow
Новоцимлянская;37632;Ростовская;45;Цимлянский;6104200002300;0;Europe/Moscow
Тамбицы;37633;Карелия;73;Пудожский;1001300002300;0;Europe/Moscow
Целинное;37634;Тыва;75;Кызылский;1700600001100;0;Asia/Krasnoyarsk
Крюково;37637;Пензенская;69;Белинский;5800500003900;-1;Europe/Moscow
Саюкино;37639;Тамбовская;58;Рассказовский;6801700004300;-1;Europe/Moscow
Мюрего;37771;Дагестан;21;Сергокалинский;0503100002200;0;Europe/Moscow
Успенка;37777;Саратовская;47;Пугачевский;6402800002100;0;Europe/Saratov
Комсомольский;37785;Краснодарский;7;Кущевский;2302000003500;-1;Europe/Moscow
Кармышево;37795;Башкортостан;27;Альшеевский;0200200002500;0;Asia/Yekaterinburg
Потанино;37796;Ленинградская;26;Волховский;4700400019800;-1;Europe/Moscow
Ревякино;37799;Тульская;37;Ясногорский;7102500011900;-1;Europe/Moscow
Большебрусянское;37641;Свердловская;24;Белоярский;6600700001000;-1;Asia/Yekaterinburg
Ухтуй;37643;Иркутская;4;Зиминский;3800800005000;-1;Asia/Irkutsk
Луговое;37646;Воронежская;63;Богучарский;3600400002900;0;Europe/Moscow
Заря;37660;Свердловская;24;Алапаевский;6600200003800;-1;Asia/Yekaterinburg
Григорьево;37663;Владимирская;17;Гусь-Хрустальный;3300500003700;0;Europe/Moscow
Ихрек;37804;Дагестан;21;Рутульский;0503000000800;0;Europe/Moscow
Томское;37806;Томская;53;Томский;7001700014000;0;Asia/Tomsk
"Нижний Суык-Су";37815;Татарстан;39;Тукаевский;1604000001500;-1;Europe/Moscow
Бондаренко;37818;Краснодарский;7;Северский;2302900000900;-1;Europe/Moscow
Погорелка;37745;Курганская;28;Шадринский;4502100007900;-1;Asia/Yekaterinburg
Новокленово;37751;Крым;90;Белогорский;9100200003600;-1;Europe/Simferopol
Приуралье;37753;Башкортостан;27;Архангельский;0200300004700;0;Asia/Yekaterinburg
Некрасово;37761;Крым;90;Красногвардейский;9100500008100;-1;Europe/Simferopol
Пимери;37667;Татарстан;39;Пестречинский;1603400004800;-1;Europe/Moscow
Перелешино;37678;Воронежская;63;Панинский;3602200006500;0;Europe/Moscow
Береговой;37689;Амурская;56;Зейский;2800600000600;0;Asia/Yakutsk
Манеево;37718;Башкортостан;27;Аургазинский;0200500002500;0;Asia/Yekaterinburg
Орел;37721;Пермский;22;Усольский;5902400000500;-1;Asia/Yekaterinburg
Янталь;37738;Иркутская;4;Усть-Кутский;3802300002800;-1;Asia/Irkutsk
Мирный;37830;Краснодарский;7;Северский;2302900002900;-1;Europe/Moscow
Нечаевский;37832;Краснодарский;7;Абинский;2300200002100;-1;Europe/Moscow
Борисовский;37853;Тверская;50;Вышневолоцкий;6900700003700;-1;Europe/Moscow
Килачевское;37700;Свердловская;24;Ирбитский;6601200004400;-1;Asia/Yekaterinburg
Кутарбитка;37713;Тюменская;52;Тобольский;7201700005500;-1;Asia/Yekaterinburg
Жуково-Татарский;38011;Ростовская;45;Кагальницкий;6101500001200;0;Europe/Moscow
Гвардейцы;38016;Самарская;57;Борский;6300700000800;0;Europe/Samara
Масленниково;38017;Самарская;57;Хворостянский;6302400001200;-1;Europe/Samara
Таловка;38018;Саратовская;47;Калининский;6401600004300;0;Europe/Saratov
Староизобильная;38026;Ставропольский;19;Изобильненский;2601000001800;0;Europe/Moscow
Войнов;38027;Ростовская;45;Егорлыкский;6101100000700;0;Europe/Moscow
Никольское;38036;Сахалинская;20;Углегорский;6501500000700;0;Asia/Sakhalin
Луговой;38110;Московская;9;Дмитровский;5000500022100;-1;Europe/Moscow
Вертикос;38113;Томская;53;Каргасокский;7000700000700;0;Asia/Tomsk
Круглое;38119;Воронежская;63;Каширский;3601400001800;-1;Europe/Moscow
Рябово;38122;Ивановская;8;Лухский;3701000009800;0;Europe/Moscow
Яныль;38131;Татарстан;39;Кукморский;1602400012200;0;Europe/Moscow
"Сумский Посад";38132;Карелия;73;Беломорский;1000200000900;0;Europe/Moscow
Даусуз;37938;Карачаево-Черкесская;80;Зеленчукский;0900300000300;-1;Europe/Moscow
Лесной;37939;Калужская;33;Мещовский;4001700015800;0;Europe/Moscow
Свищевка;37941;Липецкая;60;Лев-Толстовский;4801300003600;-1;Europe/Moscow
Липовка;37952;Пензенская;69;Башмаковский;5800200002900;0;Europe/Moscow
Дружно;37956;Орловская;36;Дмитровский;5700500005100;-1;Europe/Moscow
"Красный Яр";37962;Калининградская;38;Гвардейский;3900300002800;0;Europe/Kaliningrad
Чигорак;37967;Воронежская;63;Борисоглебский;3600500002300;0;Europe/Moscow
Теги;37970;"Ханты-Мансийский Автономный округ - Югра";11;Березовский;8600300001800;0;Asia/Yekaterinburg
Окунайский;37986;Иркутская;4;Казачинско-Ленский;3800900001300;0;Asia/Irkutsk
Наласа;37902;Татарстан;39;Арский;1601000005700;0;Europe/Moscow
"Русская Тавра";37904;Свердловская;24;Красноуфимский;6601500005600;-1;Asia/Yekaterinburg
Гайны;37911;Свердловская;24;Ачитский;6600500001800;-1;Asia/Yekaterinburg
Бакряж;37912;Свердловская;24;Ачитский;6600500000700;-1;Asia/Yekaterinburg
Кривчиково;38072;Орловская;36;Кромской;5701200006400;-1;Europe/Moscow
Троице-Лобаново;38091;Московская;9;Ступино;5000005407300;-1;Europe/Moscow
Чапаевский;38099;Самарская;57;Красноармейский;6301500004700;-1;Europe/Samara
Ключики;37860;Свердловская;24;Красноуфимский;6601500003000;-1;Asia/Yekaterinburg
Чигвинцево;37882;Свердловская;24;Красноуфимский;6601500007800;-1;Asia/Yekaterinburg
Сызги;37886;Свердловская;24;Красноуфимский;6601500007000;-1;Asia/Yekaterinburg
Озерки;37887;Свердловская;24;Красноуфимский;6601500005100;-1;Asia/Yekaterinburg
Горный;38004;Челябинская;3;Агаповский;7402500001200;0;Asia/Yekaterinburg
Оленевка;38009;Пензенская;69;Пензенский;5802900006200;0;Europe/Moscow
Зерновое;38065;Крым;90;Сакский;9101100002100;-1;Europe/Simferopol
Текун;38071;Костромская;42;Кадыйский;4400600009100;0;Europe/Moscow
Покров;38325;Московская;9;Подольск;5000002407900;-1;Europe/Moscow
Всесвятская;38331;Пермский;22;Чусовой;5900001307700;-1;Asia/Yekaterinburg
Ананьино;38333;Ярославская;35;Ярославский;7600100001000;-1;Europe/Moscow
Братское;38336;Крым;90;Первомайский;9100900001200;0;Europe/Simferopol
"Старое Роговое";38337;Курская;62;Горшеченский;4600500002800;0;Europe/Moscow
Каштановка;38343;Крым;90;Первомайский;9100900004100;0;Europe/Simferopol
Стахановка;38218;Крым;90;Первомайский;9100900003200;0;Europe/Simferopol
Ключевское;38222;Курганская;28;Далматовский;4500500001700;-1;Asia/Yekaterinburg
Маслянское;38225;Курганская;28;Шадринский;4502100005600;-1;Asia/Yekaterinburg
Жемчужный;38249;Тамбовская;58;Ржаксинский;6801800002700;-1;Europe/Moscow
Столбовое;38195;Крым;90;Сакский;9101100006700;-1;Europe/Simferopol
Далекое;38198;Крым;90;Черноморский;9101400000200;-1;Europe/Simferopol
"Красная Поляна";38199;Крым;90;Черноморский;9101400001100;-1;Europe/Simferopol
Красноярское;38202;Крым;90;Черноморский;9101400001400;-1;Europe/Simferopol
Абрикосово;38211;Крым;90;Первомайский;9100900004300;-1;Europe/Simferopol
Метростроевский;38391;Тульская;37;Веневский;7100600012100;-1;Europe/Moscow
Карамышево;38392;Чувашская;64;Козловский;2100800002200;0;Europe/Moscow
Карламан;38395;Башкортостан;27;Кармаскалинский;0202900000200;0;Asia/Yekaterinburg
Пятихатка;38361;Крым;90;Красноперекопский;9100600003300;-1;Europe/Simferopol
Рисовое;38362;Крым;90;Красноперекопский;9100600003500;-1;Europe/Simferopol
Таврическое;38364;Крым;90;Красноперекопский;9100600003600;-1;Europe/Simferopol
"Яркое Поле";38366;Крым;90;Джанкойский;9100300010300;-1;Europe/Simferopol
Чистопрудное;38164;Курганская;28;Шадринский;4502100009900;-1;Asia/Yekaterinburg
Волочек;38175;Архангельская;66;Приморский;2900100004400;0;Europe/Moscow
Бошино;38179;Брянская;29;Карачевский;3201000002200;0;Europe/Moscow
Лобаново;38596;Крым;90;Джанкойский;9100300003300;-1;Europe/Simferopol
Луганское;38597;Крым;90;Джанкойский;9100300003900;-1;Europe/Simferopol
Стальное;38603;Крым;90;Джанкойский;9100300008400;-1;Europe/Simferopol
Яркое;38608;Крым;90;Джанкойский;9100300010100;-1;Europe/Simferopol
Красногвардейское;38624;Крым;90;Советский;9101300001300;-1;Europe/Simferopol
Некрасовка;38780;Крым;90;Советский;9101300002000;0;Europe/Simferopol
Урожайное;38783;Крым;90;Советский;9101300002800;0;Europe/Simferopol
Ивановка;38292;Крым;90;Ленинский;9100700000300;0;Europe/Simferopol
Ивановка;38318;Тамбовская;58;Сампурский;6801900001900;-1;Europe/Moscow
Стойба;39021;Красноярский;13;Партизанский;2403100001500;0;Asia/Krasnoyarsk
Сапарово;39031;Удмуртская;48;Завьяловский;1800900009800;0;Europe/Samara
"Новая Толковка";39037;Пензенская;69;Пачелмский;5802400002400;0;Europe/Moscow
Успенское;39038;Сахалинская;20;Анивский;6500200001700;-1;Asia/Sakhalin
Степной;39043;Краснодарский;7;Ейский;2301100003100;-1;Europe/Moscow
Тёсово-Нетыльский;39049;Новгородская;31;Новгородский;5300100003100;0;Europe/Moscow
Ивановка;39053;Приморский;18;Михайловский;2501000000700;0;Asia/Vladivostok
Любохна;39098;Брянская;29;Дятьковский;3200600001800;0;Europe/Moscow
Иста;39104;Тульская;37;Арсеньевский;7100300003900;0;Europe/Moscow
Агишты;39105;Чеченская;71;Шалинский;2001200001000;0;Europe/Moscow
"Новый Усур";39106;Дагестан;21;Ахтынский;0500500001500;0;Europe/Moscow
Раздольная;39111;Краснодарский;7;Кореновский;2301500002700;-1;Europe/Moscow
Ляды;39112;Псковская;30;Плюсский;6001700001900;0;Europe/Moscow
Чертаново;39120;Московская;9;Волоколамский;5000300023200;-1;Europe/Moscow
Суворово;38837;Крым;90;Армянск;9100000200500;-1
Ближнее;38839;Крым;90;Феодосия;9100001001100;-1
Курортное;38840;Крым;90;Феодосия;9100001000100;-1;Europe/Zaporozhye
Олива;38846;Крым;90;Ялта;9100000803100;-1;Europe/Simferopol
Береговое;38851;Крым;90;Бахчисарайский;9100100006700;-1;Europe/Simferopol
Танковое;38855;Крым;90;Бахчисарайский;9100100000600;-1;Europe/Simferopol
Холмовка;38857;Крым;90;Бахчисарайский;9100100006500;-1;Europe/Simferopol
Мазанка;38861;Крым;90;Симферопольский;9101200003900;-1;Europe/Simferopol
Колчедан;38870;Свердловская;24;Каменский;6601300003000;-1;Asia/Yekaterinburg
Семеновка;39056;Омская;15;Знаменский;5500600002800;0;Asia/Omsk
"Нижняя Елюзань";39059;Пензенская;69;Городищенский;5800800003900;0;Europe/Moscow
Новобокино;39079;Рязанская;41;Сараевский;6201700009500;0;Europe/Moscow
Каракша;39082;Кировская;44;Яранский;4304000006400;0;Europe/Kirov
Кожай-Семеновка;39091;Башкортостан;27;Миякинский;0203800000900;0;Asia/Yekaterinburg
Чакино;39097;Тамбовская;58;Ржаксинский;6801800011000;-1;Europe/Moscow
"Волоков Мост";39161;Вологодская;51;Вытегорский;3500900000600;0;Europe/Moscow
Снежинский;39175;Кемеровская;54;Беловский;4200200004800;-1;Asia/Novokuznetsk
"Малая Салаирка";39178;Кемеровская;54;Гурьевский;4200300001400;-1;Asia/Novokuznetsk
Митюрино;39181;Крым;90;Джанкойский;9100300011700;-1;Europe/Simferopol
Новофедоровка;39185;Крым;90;Джанкойский;9100300008800;-1;Europe/Simferopol
Новоконстантиновка;39188;Крым;90;Джанкойский;9100300008600;0;Europe/Simferopol
Мичуринское;38813;Крым;90;Белогорский;9100200006300;-1;Europe/Simferopol
Ближнее;38815;Крым;90;Красногвардейский;9100500006200;-1;Europe/Simferopol
Найденовка;38822;Крым;90;Красногвардейский;9100500005100;-1;Europe/Simferopol
Кремневка;38823;Крым;90;Красногвардейский;9100500006500;-1;Europe/Simferopol
Колодезное;38826;Крым;90;Красногвардейский;9100500003200;-1;Europe/Simferopol
Ровное;38833;Крым;90;Красногвардейский;9100500007800;-1;Europe/Simferopol
Походилова;38873;Свердловская;24;Каменский;6601300005800;-1;Asia/Yekaterinburg
Новоисетское;38874;Свердловская;24;Каменский;6601300004500;-1;Asia/Yekaterinburg
Камышево;38897;Свердловская;24;Белоярский;6600700002500;-1;Asia/Yekaterinburg
Черноусово;38909;Свердловская;24;Белоярский;6600700005800;-1;Asia/Yekaterinburg
Урусово;39019;Саратовская;47;Ртищевский;6403100008700;0;Europe/Saratov
Владиславовка;38785;Крым;90;Нижнегорский;9100800004000;0;Europe/Simferopol
Косточковка;38794;Крым;90;Нижнегорский;9100800002600;0;Europe/Simferopol
Головановка;38798;Крым;90;Белогорский;9100200005300;-1;Europe/Simferopol
"Белая скала";38800;Крым;90;Белогорский;9100200002800;-1;Europe/Simferopol
Чернополье;38804;Крым;90;Белогорский;9100200008600;-1;Europe/Simferopol
Беловка;39153;Оренбургская;5;Сакмарский;5600500000400;0;Asia/Yekaterinburg
Резервное;39435;Севастополь;975;Севастополь;9200000002400;-1;Europe/Simferopol
Фронтовое;39439;Крым;90;Ленинский;9100700006400;-1;Europe/Simferopol
Айвовое;39441;Крым;90;Бахчисарайский;9100100007900;-1;Europe/Simferopol
Высокое;39447;Крым;90;Бахчисарайский;9100100000300;-1;Europe/Simferopol
"Глубокий Яр";39448;Крым;90;Бахчисарайский;9100100007400;-1;Europe/Simferopol
Зубакино;39454;Крым;90;Бахчисарайский;9100100000900;-1;Europe/Simferopol
"Красная Заря";39457;Крым;90;Бахчисарайский;9100100008000;-1;Europe/Simferopol
Малиновка;39460;Крым;90;Бахчисарайский;9100100001100;-1;Europe/Simferopol
Маловидное;39461;Крым;90;Бахчисарайский;9100100002300;-1;Europe/Simferopol
Машино;39463;Крым;90;Бахчисарайский;9100100002900;-1;Europe/Simferopol
Научный;39467;Крым;90;Бахчисарайский;9100100002000;-1;Europe/Simferopol
Чибиля;39505;Алтай;25;Улаганский;0400600000600;0;Asia/Omsk
"Быков Отрог";39510;Саратовская;47;Балаковский;6400600000300;-1;Europe/Saratov
"Новый Мир";39527;Крым;90;Симферопольский;9101200007900;-1;Europe/Simferopol
Петропавловка;39531;Крым;90;Симферопольский;9101200002100;-1;Europe/Simferopol
Привольное;39533;Крым;90;Симферопольский;9101200011900;-1;Europe/Simferopol
Прудовое;39535;Крым;90;Симферопольский;9101200003700;-1;Europe/Simferopol
Сухоречье;39540;Крым;90;Симферопольский;9101200004900;-1;Europe/Simferopol
Павловка;39191;Крым;90;Джанкойский;9100300006200;0;Europe/Simferopol
Родное;39195;Крым;90;Джанкойский;9100300009100;-1;Europe/Simferopol
Рюмшино;39197;Крым;90;Джанкойский;9100300011400;-1;Europe/Simferopol
Серноводское;39198;Крым;90;Джанкойский;9100300008100;-1;Europe/Simferopol
Славянка;39199;Крым;90;Джанкойский;9100300011000;-1;Europe/Simferopol
Тимирязево;39206;Крым;90;Джанкойский;9100300011100;-1;Europe/Simferopol
Ястребцы;39213;Крым;90;Джанкойский;9100300010200;-1;Europe/Simferopol
Видное;39216;Крым;90;Кировский;9100400000900;-1;Europe/Simferopol
Добролюбовка;39217;Крым;90;Кировский;9100400001600;0;Europe/Simferopol
Георгиевка;39226;Крым;90;Советский;9101300000800;0;Europe/Simferopol
Демьяновка;39227;Крым;90;Советский;9101300003800;0;Europe/Simferopol
Горлинка;39293;Крым;90;Белогорский;9100200001400;-1;Europe/Simferopol
Еленовка;39299;Крым;90;Белогорский;9100200004300;-1;Europe/Simferopol
Красноселовка;39308;Крым;90;Белогорский;9100200005600;-1;Europe/Simferopol
Малиновка;39315;Крым;90;Белогорский;9100200002200;-1;Europe/Simferopol
Мельники;39320;Крым;90;Белогорский;9100200005000;-1;Europe/Simferopol
Новоалександровка;39328;Крым;90;Белогорский;9100200007200;-1;Europe/Simferopol
Пчелиное;39341;Крым;90;Белогорский;9100200004000;-1;Europe/Simferopol
Родники;39344;Крым;90;Белогорский;9100200004600;0;Europe/Simferopol
Новопавловка;39470;Крым;90;Бахчисарайский;9100100001300;-1;Europe/Simferopol
Поляна;39472;Крым;90;Бахчисарайский;9100100003900;-1;Europe/Simferopol
Растущее;39476;Крым;90;Бахчисарайский;9100100001500;-1;Europe/Simferopol
Акрополис;39487;Крым;90;Симферопольский;9101200010800;-1;Europe/Simferopol
Камышинка;39495;Крым;90;Симферопольский;9101200012600;-1;Europe/Simferopol
Куприно;39501;Крым;90;Симферопольский;9101200010400;-1;Europe/Simferopol
"Улан Хол";39503;Калмыкия;46;Лаганский;0800600000600;0;Europe/Moscow
Хлебное;39247;Крым;90;Советский;9101300003500;0;Europe/Simferopol
Заливное;39248;Крым;90;Нижнегорский;9100800005600;0;Europe/Simferopol
Луговое;39253;Крым;90;Нижнегорский;9100800005800;0;Europe/Simferopol
Лужки;39254;Крым;90;Нижнегорский;9100800000600;0;Europe/Simferopol
Межевое;39256;Крым;90;Нижнегорский;9100800001700;-1;Europe/Simferopol
Александровка;39281;Крым;90;Белогорский;9100200003800;-1;Europe/Simferopol
Баланово;39285;Крым;90;Белогорский;9100200000200;-1;Europe/Simferopol
Новодолинка;39394;Крым;90;Красногвардейский;9100500005900;-1;Europe/Simferopol
Рогово;39401;Крым;90;Красногвардейский;9100500004100;-1;Europe/Simferopol
Высокогорное;39413;Крым;90;Ялта;9100000803500;-1;Europe/Simferopol
Волошино;39419;Крым;90;Армянск;9100000200400;0;Europe/Simferopol
Громовка;39421;Крым;90;Судак;9100000501100;-1;Europe/Simferopol
Тургенево;39353;Крым;90;Белогорский;9100200007300;-1;Europe/Simferopol
Яковлевка;39364;Крым;90;Белогорский;9100200004100;-1;Europe/Simferopol
Григорьевка;39373;Крым;90;Красногвардейский;9100500008400;0;Europe/Simferopol
Золотое;39383;Крым;90;Красногвардейский;9100500005200;0;Europe/Simferopol
Курганное;39388;Крым;90;Красногвардейский;9100500007400;-1;Europe/Simferopol
Харитоновка;39545;Крым;90;Симферопольский;9101200005000;0;Europe/Simferopol
Тунгор;39553;Сахалинская;20;Охинский;6500900001400;0;Asia/Sakhalin
Кузайкино;39567;Татарстан;39;Альметьевский;1600800004700;0;Europe/Moscow
Тюш;39684;Пермский;22;Октябрьский;5901500001700;0;Asia/Yekaterinburg
Агдары;39685;"Саха /Якутия/";10;Сунтарский;1402600000200;0;Asia/Yakutsk
Готопутово;39690;Тюменская;52;Сорокинский;7201600001100;0;Asia/Yekaterinburg
Ахметовская;39691;Краснодарский;7;Лабинский;2302100000300;-1;Europe/Moscow
Кировский;39693;Самарская;57;Красноармейский;6301500001800;0;Europe/Samara
"Средние Чубурки";39694;Краснодарский;7;Кущевский;2302000007600;-1;Europe/Moscow
Пестриково;39696;Брянская;29;Стародубский;3202300013500;0;Europe/Moscow
Агибалово;39697;Смоленская;65;Холм-Жирковский;6702300000300;-1;Europe/Moscow
Псынадаха;39701;Кабардино-Балкарская;78;Зольский;0700300001400;0;Europe/Moscow
"Марицкий хутор";39705;Брянская;29;Севский;3202200004700;0;Europe/Moscow
Хомутово;39706;Костромская;42;Островский;4401500009300;0;Europe/Moscow
Остров;39661;Ярославская;35;Гаврилов-Ямский;7600500013000;0;Europe/Moscow
Шадрино;39665;Удмуртская;48;Сарапульский;1801900005000;0;Europe/Samara
Гусево;39669;Башкортостан;27;Абзелиловский;0205300004000;0;Asia/Yekaterinburg
"Новая Калами";39674;Красноярский;13;Северо-Енисейский;2403500001200;0;Asia/Krasnoyarsk
Второвагайское;39675;Тюменская;52;Вагайский;7200600002000;0;Asia/Yekaterinburg
Смирное;39676;Тюменская;52;Казанский;7201200003100;0;Asia/Yekaterinburg
Шувары;39677;Мордовия;68;Старошайговский;1301900006800;0;Europe/Moscow
Листвянка;39679;Рязанская;41;Рязанский;6200100009200;0;Europe/Moscow
Засецкое;40260;Смоленская;65;Темкинский;6702000004400;0;Europe/Moscow
